,hscode,volume,eight_bits
2922,10063099001,1000,10063099
2923,10063099001,1850,10063099
2924,10063099001,900,10063099
2925,10064090005,5000,10064090
2926,10064090005,1000,10064090
2927,10063040001,5000,10063040
2928,10063040001,6900,10063040
2929,10063040001,7500,10063040
2930,10063030003,200,10063030
2931,10063030003,280,10063030
2932,10063030003,200,10063030
2933,10063030003,120,10063030
2934,10063040001,15890,10063040
2935,10063040001,86082,10063040
2936,10063040001,15904,10063040
2937,10063040001,2313,10063040
2938,10063040001,460,10063040
2939,10063040001,456,10063040
2940,10063091002,685,10063091
2941,10063091002,670,10063091
2942,10063040001,10215,10063040
2943,10063030003,400,10063030
2944,10063099001,21500,10063099
2945,10063099001,24000,10063099
2946,10063099001,11100,10063099
2947,10063099012,8898,10063099
2948,10063040001,19750,10063040
2949,10063040001,4000,10063040
2950,10063099012,728000,10063099
2951,10063091001,3600,10063091
2952,10063091001,300,10063091
2953,10063040001,300,10063040
2954,10062090612,10,10062090
2955,10062090606,50,10062090
2956,10063099012,10400,10063099
2957,10063040001,100,10063040
2958,10063040001,780,10063040
2959,10063040001,255,10063040
2960,15119020000,100,15119020
2961,15119020000,50,15119020
2962,15119020000,50,15119020
2963,15119020000,50,15119020
2964,10063099001,15301,10063099
2965,10063099001,4790,10063099
2966,10063040001,70,10063040
2967,10063040001,815,10063040
2968,10063040001,250,10063040
2969,10063040001,5000,10063040
2970,10063030003,925,10063030
2971,10063030003,1840,10063030
2972,10063030003,1840,10063030
2973,10063030003,410,10063030
2974,10063030003,500,10063030
2975,10063040001,90,10063040
2976,10063040001,70,10063040
2977,10063040001,780,10063040
2978,10063040001,240,10063040
2979,10063040001,70,10063040
2980,10063040001,810,10063040
2981,10063040001,250,10063040
2982,10063040001,100,10063040
2983,10063040001,60,10063040
2984,10063040001,790,10063040
2985,10063040001,235,10063040
2986,10063099013,260000,10063099
2987,10063040001,1152,10063040
2988,10063099001,43200,10063099
2989,10063040001,9200,10063040
2990,10063040001,1370,10063040
2991,10063040001,685,10063040
2992,10063040001,925,10063040
2993,10063040001,100,10063040
2994,10063040001,774,10063040
2995,10063040001,250,10063040
2996,10063030003,400,10063030
2997,10063040001,100,10063040
2998,10064090003,100,10064090
2999,10062090612,200,10062090
3000,10062090618,50,10062090
3001,10062010001,50,10062010
3002,10063040001,3040,10063040
3003,10063040001,9000,10063040
3004,10063099001,925,10063099
3005,10063040001,800,10063040
3006,10063040001,700,10063040
3007,10063040001,203,10063040
3008,10063099012,520000,10063099
3009,10062010500,49880,10062010
3010,10062090600,500000,10062090
3011,10051000000,34,10051000
3012,10063040001,5000,10063040
3013,10063030003,250,10063030
3014,10063040001,2350,10063040
3015,10063040001,2775,10063040
3016,10063040001,872,10063040
3017,10063040001,2175,10063040
3018,10063040001,2610,10063040
3019,10063040001,2590,10063040
3020,10063040001,2775,10063040
3021,10063040001,1000,10063040
3022,10063040001,3420,10063040
3023,10063040001,2610,10063040
3024,10063040001,1800,10063040
3025,10063040001,3600,10063040
3026,10063030003,350,10063030
3027,10063030003,400,10063030
3028,10063030003,100,10063030
3029,10063030003,100,10063030
3030,10064090005,1075,10064090
3031,10063040001,1200,10063040
3032,10063040001,2313,10063040
3033,10063040001,456,10063040
3034,10063040001,456,10063040
3035,10063040001,913,10063040
3036,10063040001,2313,10063040
3037,10063040001,2313,10063040
3038,10063030003,850,10063030
3039,10063030003,1700,10063030
3040,10063040001,80,10063040
3041,10063040001,765,10063040
3042,10063040001,558,10063040
3043,10063040001,400,10063040
3044,10063040001,1800,10063040
3045,10063040001,3585,10063040
3046,10063040001,790,10063040
3047,10063040001,4950,10063040
3048,10063040001,60,10063040
3049,10063030003,120,10063030
3050,10063030003,60,10063030
3051,15119039000,960,15119039
3052,10063040001,450,10063040
3053,10063099601,3640,10063099
3054,10063040001,44000,10063040
3055,10063040001,42676,10063040
3056,10063040001,10000,10063040
3057,10063040001,5000,10063040
3058,10063040001,170,10063040
3059,10063040001,150,10063040
3060,10062010001,300,10062010
3061,10062090612,300,10062090
3062,10063099012,1150,10063099
3063,10062090003,575,10062090
3064,10063040001,648,10063040
3065,10063040001,625,10063040
3066,10062010001,60,10062010
3067,10063040001,906,10063040
3068,10063040001,420,10063040
3069,10063040001,1440,10063040
3070,10063040001,720,10063040
3071,10063040001,300,10063040
3072,10063040001,300,10063040
3073,10063040001,702,10063040
3074,10062010001,540,10062010
3075,10063040001,695,10063040
3076,10063040001,300,10063040
3077,10063040001,300,10063040
3078,10063040001,100,10063040
3079,10064090005,20,10064090
3080,10063030003,50,10063030
3081,10062010001,100,10062010
3082,10062090600,1,10062090
3083,10064090006,200,10064090
3084,10063040001,8560,10063040
3085,10063091001,23000,10063091
3086,10063099012,5200,10063099
3087,10064090006,500,10064090
3088,10063040001,3500,10063040
3089,10063040001,1920,10063040
3090,10063099010,21900,10063099
3091,10063091001,300,10063091
3092,10063099010,100,10063099
3093,15119036000,345,15119036
3094,15119036000,500,15119036
3095,15119036000,115,15119036
3096,10063040001,1500,10063040
3097,10062010500,30,10062010
3098,10063040500,30,10063040
3099,10062090609,30,10062090
3100,10062090605,30,10062090
3101,10062090631,30,10062090
3102,10063040001,400,10063040
3103,10063040001,650,10063040
3104,10062010001,50,10062010
3105,10063099001,1280,10063099
3106,10063040001,300,10063040
3107,10063040001,350,10063040
3108,10062090613,200,10062090
3109,10062090630,150,10062090
3110,10062090615,100,10062090
3111,10062090631,200,10062090
3112,10063040001,1280,10063040
3113,10063099012,5200,10063099
3114,10063040001,370,10063040
3115,10063040001,220,10063040
3116,10063030003,220,10063030
3117,10062010500,100,10062010
3118,10062090607,100,10062090
3119,10063040500,100,10063040
3120,10062090618,150,10062090
3121,10062090609,50,10062090
3122,10062010500,1820,10062010
3123,10063099001,1766,10063099
3124,10063040001,420,10063040
3125,10063040001,900,10063040
3126,10063091001,100,10063091
3127,10063040001,2665,10063040
3128,10063040001,4052,10063040
3129,10063099013,1000,10063099
3130,10063099001,5880,10063099
3131,10063099001,1960,10063099
3132,10063040001,5330,10063040
3133,10063040001,350,10063040
3134,10063040001,480,10063040
3135,10063040001,485,10063040
3136,10063099001,925,10063099
3137,10063040001,1400,10063040
3138,10063040001,2162,10063040
3139,10063099001,225,10063099
3140,10063099012,930,10063099
3141,10063091001,1050,10063091
3142,10062090018,100,10062090
3143,10063099013,800,10063099
3144,10063099012,500,10063099
3145,10051000000,40000,10051000
3146,10063040001,510,10063040
3147,10063099012,490,10063099
3148,10063099012,1550,10063099
3149,10063040001,20412,10063040
3150,10063040001,20412,10063040
3151,10063040001,16912,10063040
3152,10063030003,200,10063030
3153,15119020000,5,15119020
3154,10063099001,1050,10063099
3155,10063099001,2100,10063099
3156,10063040001,100,10063040
3157,10063040001,770,10063040
3158,10063040001,1540,10063040
3159,10063030003,100,10063030
3160,10063040001,1700,10063040
3161,10063040001,850,10063040
3162,10064090012,100000,10064090
3163,10063099001,20,10063099
3164,10059090090,30000,10059090
3165,10063040001,700,10063040
3166,10063040001,885,10063040
3167,10063040001,400,10063040
3168,10063030003,16,10063030
3169,10062010001,19,10062010
3170,10062090618,15,10062090
3171,10063030003,400,10063030
3172,10064090005,100,10064090
3173,10063040001,300,10063040
3174,10064090005,626,10064090
3175,10062010001,500,10062010
3176,10064090005,500,10064090
3177,10063099001,1800,10063099
3178,10063030006,100,10063030
3179,10063040001,100,10063040
3180,10063099007,57,10063099
3181,10063099007,100,10063099
3182,10063040001,8500,10063040
3183,10063040001,8500,10063040
3184,10063040001,400,10063040
3185,10063040001,150,10063040
3186,10062090601,119,10062090
3187,10062010001,150,10062010
3188,10063030003,850,10063030
3189,10063030003,900,10063030
3190,10063030003,400,10063030
3191,10063030006,40,10063030
3192,10063099001,250,10063099
3193,10063099007,300,10063099
3194,10063040001,3744,10063040
3195,10063040001,3744,10063040
3196,10063040001,650,10063040
3197,10063040001,350,10063040
3198,10063040001,250,10063040
3199,10063040001,10080,10063040
3200,10063040001,4200,10063040
3201,10064090005,525,10064090
3202,10064090005,525,10064090
3203,10064090005,420,10064090
3204,10063099010,1800,10063099
3205,10063040001,2600,10063040
3206,10063040001,1160,10063040
3207,10063040001,1160,10063040
3208,10063040001,1160,10063040
3209,10063040001,1160,10063040
3210,10063040001,1160,10063040
3211,10063040001,1160,10063040
3212,10063091001,12,10063091
3213,10063099090,2,10063099
3214,10063099090,1,10063099
3215,10063099090,1,10063099
3216,10063099090,1,10063099
3217,10063099090,1,10063099
3218,10063099090,1,10063099
3219,10063099090,1,10063099
3220,10063099090,1,10063099
3221,10063099090,1,10063099
3222,10063099090,1,10063099
3223,10063099090,1,10063099
3224,10063099090,1,10063099
3225,10063099090,1,10063099
3226,10063099090,1,10063099
3227,10063099090,1,10063099
3228,10063099090,1,10063099
3229,10063099090,1,10063099
3230,10063099090,1,10063099
3231,10063099090,1,10063099
3232,10063099090,1,10063099
3233,10063099090,1,10063099
3234,10063099090,1,10063099
3235,10063099090,1,10063099
3236,10063099090,1,10063099
3237,10063099090,1,10063099
3238,10063099090,1,10063099
3239,10063099090,1,10063099
3240,10063099601,79345,10063099
3241,10063099601,40000,10063099
3242,10063091003,20000,10063091
3243,10063099601,40000,10063099
3244,10063099003,1600,10063099
3245,10062090504,100,10062090
3246,10062090608,100,10062090
3247,10062090608,100,10062090
3248,10062090614,100,10062090
3249,10062090504,100,10062090
3250,10062090614,100,10062090
3251,10062090609,252,10062090
3252,10063040001,870,10063040
3253,10064090005,500,10064090
3254,10064090005,1490,10064090
3255,10063040001,870,10063040
3256,10063030003,800,10063030
3257,10063030003,1140,10063030
3258,10062090618,200,10062090
3259,10063099012,15600,10063099
3260,10064090005,64000,10064090
3261,10063040001,2488,10063040
3262,10063040001,1124,10063040
3263,10063030003,765,10063030
3264,10063030003,2288,10063030
3265,10063030003,310,10063030
3266,10063030003,530,10063030
3267,10063030003,140,10063030
3268,10063099012,100000,10063099
3269,10064090600,29000,10064090
3270,10063040001,38760,10063040
3271,10051000000,4500,10051000
3272,10063091001,250000,10063091
3273,10063099012,10400,10063099
3274,10063099012,10400,10063099
3275,10063040001,1000,10063040
3276,10063040001,1536,10063040
3277,10063040001,7200,10063040
3278,10063099010,5200,10063099
3279,10063040001,765,10063040
3280,10063099010,2600,10063099
3281,10063099010,2600,10063099
3282,10063040001,2200,10063040
3283,10063040001,2400,10063040
3284,10063040001,3150,10063040
